2024-11-16 23:14:55 : ===================== 2024-11-16T23:14:55.166510 =====================
2024-11-16 23:14:55 : ===================== FINE-TUNING ON PROMPT 1 =====================
2024-11-16 23:14:55 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[1], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p1.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p1/p1.pt', device='cuda', log=PosixPath('logs/finetune-p1.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:14:55 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:00 : Train/Eval/Test: 1076/349/358
2024-11-16 23:15:00 : Started training loop for p1.pt
2024-11-17 00:43:25 : 29/80 | 18/68: 0.02759
2024-11-17 00:43:27 : 29/80 | 19/68: 0.02565
2024-11-17 00:43:29 : 29/80 | 20/68: 0.02047
2024-11-17 00:43:31 : 29/80 | 21/68: 0.01889
2024-11-17 00:43:33 : 29/80 | 22/68: 0.01414
2024-11-17 00:43:35 : 29/80 | 23/68: 0.01366
2024-11-17 00:43:37 : 29/80 | 24/68: 0.02734
2024-11-17 00:43:39 : 29/80 | 25/68: 0.01824
2024-11-17 00:43:41 : 29/80 | 26/68: 0.02376
2024-11-17 00:43:43 : 29/80 | 27/68: 0.01571
2024-11-17 00:43:45 : 29/80 | 28/68: 0.01432
2024-11-17 00:43:47 : 29/80 | 29/68: 0.01889
2024-11-17 00:43:49 : 29/80 | 30/68: 0.00697
2024-11-17 00:43:51 : 29/80 | 31/68: 0.01941
2024-11-17 00:43:53 : 29/80 | 32/68: 0.01798
2024-11-17 00:43:55 : 29/80 | 33/68: 0.00573
2024-11-17 00:43:57 : 29/80 | 34/68: 0.01369
2024-11-17 00:44:00 : 29/80 | 35/68: 0.03157
2024-11-17 00:44:02 : 29/80 | 36/68: 0.01130
2024-11-17 00:44:04 : 29/80 | 37/68: 0.01593
2024-11-17 00:44:06 : 29/80 | 38/68: 0.02274
2024-11-17 00:44:08 : 29/80 | 39/68: 0.02138
2024-11-17 00:44:10 : 29/80 | 40/68: 0.01770
2024-11-17 00:44:12 : 29/80 | 41/68: 0.03278
2024-11-17 00:44:14 : 29/80 | 42/68: 0.01725
2024-11-17 00:44:16 : 29/80 | 43/68: 0.02433
2024-11-17 00:44:18 : 29/80 | 44/68: 0.00935
2024-11-17 00:44:21 : 29/80 | 45/68: 0.01557
2024-11-17 00:44:23 : 29/80 | 46/68: 0.01348
2024-11-17 00:44:25 : 29/80 | 47/68: 0.01345
2024-11-17 00:44:27 : 29/80 | 48/68: 0.01699
2024-11-17 00:44:29 : 29/80 | 49/68: 0.01223
2024-11-17 00:44:31 : 29/80 | 50/68: 0.02351
2024-11-17 00:44:33 : 29/80 | 51/68: 0.01061
2024-11-17 00:44:35 : 29/80 | 52/68: 0.01161
2024-11-17 00:44:37 : 29/80 | 53/68: 0.01626
2024-11-17 00:44:40 : 29/80 | 54/68: 0.02104
2024-11-17 00:44:42 : 29/80 | 55/68: 0.01438
2024-11-17 00:44:44 : 29/80 | 56/68: 0.06470
2024-11-17 00:44:46 : 29/80 | 57/68: 0.02067
2024-11-17 00:44:48 : 29/80 | 58/68: 0.01829
2024-11-17 00:44:50 : 29/80 | 59/68: 0.03297
2024-11-17 00:44:53 : 29/80 | 60/68: 0.04171
2024-11-17 00:44:55 : 29/80 | 61/68: 0.04186
2024-11-17 00:44:57 : 29/80 | 62/68: 0.04415
2024-11-17 00:44:59 : 29/80 | 63/68: 0.01900
2024-11-17 00:45:01 : 29/80 | 64/68: 0.02159
2024-11-17 00:45:03 : 29/80 | 65/68: 0.02474
2024-11-17 00:45:10 : 29/80 | 66/68: 0.01452
2024-11-17 00:45:12 : 29/80 | 67/68: 0.00846
2024-11-17 00:45:56 : 29: Evaluation loss: 0.65526 | Pearson: 0.77900 | QWK:  0.75000
2024-11-17 00:45:58 : 30/80 | 0/68: 0.01853
2024-11-17 00:46:00 : 30/80 | 1/68: 0.01412
2024-11-17 00:46:02 : 30/80 | 2/68: 0.02337
2024-11-17 00:46:04 : 30/80 | 3/68: 0.01618
2024-11-17 00:46:07 : 30/80 | 4/68: 0.01141
2024-11-17 00:46:09 : 30/80 | 5/68: 0.01743
2024-11-17 00:46:11 : 30/80 | 6/68: 0.01440
2024-11-17 00:46:13 : 30/80 | 7/68: 0.01016
2024-11-17 00:46:15 : 30/80 | 8/68: 0.00987
2024-11-17 00:46:17 : 30/80 | 9/68: 0.01900
2024-11-17 00:46:19 : 30/80 | 10/68: 0.02232
2024-11-17 00:46:21 : 30/80 | 11/68: 0.01054
2024-11-17 00:46:23 : 30/80 | 12/68: 0.01028
2024-11-17 00:46:25 : 30/80 | 13/68: 0.01379
2024-11-17 00:46:27 : 30/80 | 14/68: 0.01178
2024-11-17 00:46:29 : 30/80 | 15/68: 0.00608
2024-11-17 00:46:31 : 30/80 | 16/68: 0.01326
2024-11-17 00:46:33 : 30/80 | 17/68: 0.00992
2024-11-17 00:46:35 : 30/80 | 18/68: 0.01053
2024-11-17 00:46:37 : 30/80 | 19/68: 0.03930
2024-11-17 00:46:40 : 30/80 | 20/68: 0.01085
2024-11-17 00:46:42 : 30/80 | 21/68: 0.02440
2024-11-17 00:46:44 : 30/80 | 22/68: 0.01692
2024-11-17 00:46:46 : 30/80 | 23/68: 0.01535
2024-11-17 00:46:48 : 30/80 | 24/68: 0.01091
2024-11-17 00:46:50 : 30/80 | 25/68: 0.00802
2024-11-17 00:46:52 : 30/80 | 26/68: 0.00997
2024-11-17 00:46:54 : 30/80 | 27/68: 0.00883
2024-11-17 00:46:56 : 30/80 | 28/68: 0.01442
2024-11-17 00:46:58 : 30/80 | 29/68: 0.02225
2024-11-17 00:47:00 : 30/80 | 30/68: 0.01053
2024-11-17 00:47:02 : 30/80 | 31/68: 0.01304
2024-11-17 00:47:04 : 30/80 | 32/68: 0.00894
2024-11-17 00:47:06 : 30/80 | 33/68: 0.01810
2024-11-17 00:47:08 : 30/80 | 34/68: 0.01506
2024-11-17 00:47:10 : 30/80 | 35/68: 0.01443
2024-11-17 00:47:12 : 30/80 | 36/68: 0.01302
2024-11-17 00:47:14 : 30/80 | 37/68: 0.02984
2024-11-17 00:47:16 : 30/80 | 38/68: 0.01138
2024-11-17 00:47:18 : 30/80 | 39/68: 0.01480
2024-11-17 00:47:20 : 30/80 | 40/68: 0.01040
2024-11-17 00:47:23 : 30/80 | 41/68: 0.02013
2024-11-17 00:47:25 : 30/80 | 42/68: 0.01534
2024-11-17 00:47:27 : 30/80 | 43/68: 0.01606
2024-11-17 00:47:29 : 30/80 | 44/68: 0.01413
2024-11-17 00:47:31 : 30/80 | 45/68: 0.00590
2024-11-17 00:47:33 : 30/80 | 46/68: 0.00867
2024-11-17 00:47:35 : 30/80 | 47/68: 0.01362
2024-11-17 00:47:37 : 30/80 | 48/68: 0.01232
2024-11-17 00:47:40 : 30/80 | 49/68: 0.01436
2024-11-17 00:47:42 : 30/80 | 50/68: 0.00993
2024-11-17 00:47:44 : 30/80 | 51/68: 0.00945
2024-11-17 00:47:46 : 30/80 | 52/68: 0.01887
2024-11-17 00:47:48 : 30/80 | 53/68: 0.01873
2024-11-17 00:47:50 : 30/80 | 54/68: 0.01296
2024-11-17 00:47:52 : 30/80 | 55/68: 0.01060
2024-11-17 00:47:55 : 30/80 | 56/68: 0.00771
2024-11-17 00:47:57 : 30/80 | 57/68: 0.01092
2024-11-17 00:47:59 : 30/80 | 58/68: 0.01690
2024-11-17 00:48:01 : 30/80 | 59/68: 0.00569
2024-11-17 00:48:03 : 30/80 | 60/68: 0.04392
2024-11-17 00:48:05 : 30/80 | 61/68: 0.01000
2024-11-17 00:48:07 : 30/80 | 62/68: 0.03141
2024-11-17 00:48:10 : 30/80 | 63/68: 0.01596
2024-11-17 00:48:12 : 30/80 | 64/68: 0.02249
2024-11-17 00:48:14 : 30/80 | 65/68: 0.01991
2024-11-17 00:48:16 : 30/80 | 66/68: 0.01693
2024-11-17 00:48:18 : 30/80 | 67/68: 0.02910
2024-11-17 00:49:02 : 30: Evaluation loss: 0.51436 | Pearson: 0.77400 | QWK:  0.72300
2024-11-17 00:49:04 : 31/80 | 0/68: 0.04034
2024-11-17 00:49:06 : 31/80 | 1/68: 0.03404
2024-11-17 00:49:08 : 31/80 | 2/68: 0.02325
2024-11-17 00:49:11 : 31/80 | 3/68: 0.02179
2024-11-17 00:49:13 : 31/80 | 4/68: 0.02114
2024-11-17 00:49:15 : 31/80 | 5/68: 0.02027
2024-11-17 00:49:17 : 31/80 | 6/68: 0.00517
2024-11-17 00:49:19 : 31/80 | 7/68: 0.01507
2024-11-17 00:49:21 : 31/80 | 8/68: 0.01268
2024-11-17 00:49:23 : 31/80 | 9/68: 0.01455
2024-11-17 00:49:25 : 31/80 | 10/68: 0.01243
2024-11-17 00:49:27 : 31/80 | 11/68: 0.00961
2024-11-17 00:49:29 : 31/80 | 12/68: 0.00749
2024-11-17 00:49:31 : 31/80 | 13/68: 0.00805
2024-11-17 00:49:33 : 31/80 | 14/68: 0.01195
2024-11-17 00:49:35 : 31/80 | 15/68: 0.00938
2024-11-17 00:49:37 : 31/80 | 16/68: 0.02959
2024-11-17 00:49:40 : 31/80 | 17/68: 0.02290
2024-11-17 00:49:42 : 31/80 | 18/68: 0.01994
2024-11-17 00:49:44 : 31/80 | 19/68: 0.01512
2024-11-17 00:49:46 : 31/80 | 20/68: 0.01304
2024-11-17 00:49:48 : 31/80 | 21/68: 0.01316
2024-11-17 00:49:50 : 31/80 | 22/68: 0.01206
2024-11-17 00:49:52 : 31/80 | 23/68: 0.01681
2024-11-17 00:49:54 : 31/80 | 24/68: 0.01640
2024-11-17 00:49:56 : 31/80 | 25/68: 0.01786
2024-11-17 00:49:58 : 31/80 | 26/68: 0.02972
2024-11-17 00:50:00 : 31/80 | 27/68: 0.02956
2024-11-17 00:50:02 : 31/80 | 28/68: 0.01901
2024-11-17 00:50:04 : 31/80 | 29/68: 0.02939
2024-11-17 00:50:06 : 31/80 | 30/68: 0.02299
2024-11-17 00:50:08 : 31/80 | 31/68: 0.01472
2024-11-17 00:50:10 : 31/80 | 32/68: 0.04099
2024-11-17 00:50:12 : 31/80 | 33/68: 0.01067
2024-11-17 00:50:14 : 31/80 | 34/68: 0.01627
2024-11-17 00:50:16 : 31/80 | 35/68: 0.02059
2024-11-17 00:50:18 : 31/80 | 36/68: 0.02419
2024-11-17 00:50:20 : 31/80 | 37/68: 0.01890
2024-11-17 00:50:22 : 31/80 | 38/68: 0.02068
2024-11-17 00:50:24 : 31/80 | 39/68: 0.01997
2024-11-17 00:50:26 : 31/80 | 40/68: 0.00914
2024-11-17 00:50:29 : 31/80 | 41/68: 0.02780
2024-11-17 00:50:31 : 31/80 | 42/68: 0.01741
2024-11-17 00:50:33 : 31/80 | 43/68: 0.01212
2024-11-17 00:50:35 : 31/80 | 44/68: 0.01192
2024-11-17 00:50:37 : 31/80 | 45/68: 0.01110
2024-11-17 00:50:39 : 31/80 | 46/68: 0.00857
2024-11-17 00:50:42 : 31/80 | 47/68: 0.01019
2024-11-17 00:50:44 : 31/80 | 48/68: 0.01513
2024-11-17 00:50:46 : 31/80 | 49/68: 0.01502
2024-11-17 00:50:48 : 31/80 | 50/68: 0.00634
2024-11-17 00:50:50 : 31/80 | 51/68: 0.01417
2024-11-17 00:50:52 : 31/80 | 52/68: 0.02291
2024-11-17 00:50:54 : 31/80 | 53/68: 0.01280
2024-11-17 00:50:57 : 31/80 | 54/68: 0.00977
2024-11-17 00:50:59 : 31/80 | 55/68: 0.01809
2024-11-17 00:51:01 : 31/80 | 56/68: 0.01790
2024-11-17 00:51:03 : 31/80 | 57/68: 0.00779
2024-11-17 00:51:05 : 31/80 | 58/68: 0.01722
2024-11-17 00:51:07 : 31/80 | 59/68: 0.01337
2024-11-17 00:51:09 : 31/80 | 60/68: 0.01206
2024-11-17 00:51:12 : 31/80 | 61/68: 0.02121
2024-11-17 00:51:14 : 31/80 | 62/68: 0.02250
2024-11-17 00:51:16 : 31/80 | 63/68: 0.00554
2024-11-17 00:51:18 : 31/80 | 64/68: 0.01494
2024-11-17 00:51:20 : 31/80 | 65/68: 0.02196
2024-11-17 00:51:22 : 31/80 | 66/68: 0.01225
2024-11-17 00:51:24 : 31/80 | 67/68: 0.00746
2024-11-17 00:52:08 : 31: Evaluation loss: 0.57662 | Pearson: 0.77700 | QWK:  0.76000
2024-11-17 00:52:10 : 32/80 | 0/68: 0.02333
2024-11-17 00:52:13 : 32/80 | 1/68: 0.01211
2024-11-17 00:52:15 : 32/80 | 2/68: 0.01820
2024-11-17 00:52:17 : 32/80 | 3/68: 0.00614
2024-11-17 00:52:19 : 32/80 | 4/68: 0.02810
2024-11-17 00:52:21 : 32/80 | 5/68: 0.02241
2024-11-17 00:52:23 : 32/80 | 6/68: 0.02306
2024-11-17 00:52:25 : 32/80 | 7/68: 0.00872
2024-11-17 00:52:27 : 32/80 | 8/68: 0.01912
2024-11-17 00:52:29 : 32/80 | 9/68: 0.01037
2024-11-17 00:52:31 : 32/80 | 10/68: 0.01848
2024-11-17 00:52:33 : 32/80 | 11/68: 0.00703
2024-11-17 00:52:35 : 32/80 | 12/68: 0.01467
2024-11-17 00:52:37 : 32/80 | 13/68: 0.01568
2024-11-17 00:52:39 : 32/80 | 14/68: 0.01634
2024-11-17 00:52:41 : 32/80 | 15/68: 0.00724
2024-11-17 00:52:43 : 32/80 | 16/68: 0.01730
2024-11-17 00:52:46 : 32/80 | 17/68: 0.02383
2024-11-17 00:52:48 : 32/80 | 18/68: 0.03520
2024-11-17 00:52:50 : 32/80 | 19/68: 0.01143
2024-11-17 00:52:52 : 32/80 | 20/68: 0.02725
2024-11-17 00:52:54 : 32/80 | 21/68: 0.02650
2024-11-17 00:52:56 : 32/80 | 22/68: 0.01368
2024-11-17 00:52:58 : 32/80 | 23/68: 0.02274
2024-11-17 00:53:00 : 32/80 | 24/68: 0.02261
2024-11-17 00:53:02 : 32/80 | 25/68: 0.01050
2024-11-17 00:53:04 : 32/80 | 26/68: 0.01590
2024-11-17 00:53:06 : 32/80 | 27/68: 0.01122
2024-11-17 00:53:08 : 32/80 | 28/68: 0.02155
2024-11-17 00:53:10 : 32/80 | 29/68: 0.02881
2024-11-17 00:53:12 : 32/80 | 30/68: 0.01050
2024-11-17 00:53:14 : 32/80 | 31/68: 0.01778
2024-11-17 00:53:16 : 32/80 | 32/68: 0.01397
2024-11-17 00:53:18 : 32/80 | 33/68: 0.02019
2024-11-17 00:53:20 : 32/80 | 34/68: 0.00971
2024-11-17 00:53:22 : 32/80 | 35/68: 0.00676
2024-11-17 00:53:24 : 32/80 | 36/68: 0.01032
2024-11-17 00:53:26 : 32/80 | 37/68: 0.01905
2024-11-17 00:53:28 : 32/80 | 38/68: 0.01371
2024-11-17 00:53:30 : 32/80 | 39/68: 0.01132
2024-11-17 00:53:32 : 32/80 | 40/68: 0.00461
2024-11-17 00:53:35 : 32/80 | 41/68: 0.00851
2024-11-17 00:53:37 : 32/80 | 42/68: 0.00529
2024-11-17 00:53:39 : 32/80 | 43/68: 0.00776
2024-11-17 00:53:41 : 32/80 | 44/68: 0.00797
2024-11-17 00:53:43 : 32/80 | 45/68: 0.00717
2024-11-17 00:53:45 : 32/80 | 46/68: 0.01302
2024-11-17 00:53:47 : 32/80 | 47/68: 0.00996
2024-11-17 00:53:49 : 32/80 | 48/68: 0.01403
2024-11-17 00:53:52 : 32/80 | 49/68: 0.02143
2024-11-17 00:53:54 : 32/80 | 50/68: 0.01670
2024-11-17 00:53:56 : 32/80 | 51/68: 0.01369
2024-11-17 00:53:58 : 32/80 | 52/68: 0.01725
2024-11-17 00:54:00 : 32/80 | 53/68: 0.01767
2024-11-17 00:54:02 : 32/80 | 54/68: 0.01077
2024-11-17 00:54:04 : 32/80 | 55/68: 0.01658
2024-11-17 00:54:07 : 32/80 | 56/68: 0.01947
2024-11-17 00:54:09 : 32/80 | 57/68: 0.00720
2024-11-17 00:54:11 : 32/80 | 58/68: 0.00617
2024-11-17 00:54:13 : 32/80 | 59/68: 0.01297
2024-11-17 00:54:15 : 32/80 | 60/68: 0.01487
2024-11-17 00:54:17 : 32/80 | 61/68: 0.01095
2024-11-17 00:54:20 : 32/80 | 62/68: 0.00546
2024-11-17 00:54:22 : 32/80 | 63/68: 0.01912
2024-11-17 00:54:24 : 32/80 | 64/68: 0.00979
2024-11-17 00:54:26 : 32/80 | 65/68: 0.00946
2024-11-17 00:54:28 : 32/80 | 66/68: 0.01309
2024-11-17 00:54:31 : 32/80 | 67/68: 0.01850
2024-11-17 00:55:14 : 32: Evaluation loss: 0.58098 | Pearson: 0.77600 | QWK:  0.75300
2024-11-17 00:55:16 : 33/80 | 0/68: 0.01686
2024-11-17 00:55:19 : 33/80 | 1/68: 0.02900
2024-11-17 00:55:21 : 33/80 | 2/68: 0.02567
2024-11-17 00:55:23 : 33/80 | 3/68: 0.01638
2024-11-17 00:55:25 : 33/80 | 4/68: 0.01367
2024-11-17 00:55:27 : 33/80 | 5/68: 0.01189
2024-11-17 00:55:29 : 33/80 | 6/68: 0.02015
2024-11-17 00:55:31 : 33/80 | 7/68: 0.01374
2024-11-17 00:55:33 : 33/80 | 8/68: 0.00613
2024-11-17 00:55:35 : 33/80 | 9/68: 0.01027
2024-11-17 00:55:37 : 33/80 | 10/68: 0.00941
2024-11-17 00:55:39 : 33/80 | 11/68: 0.01232
2024-11-17 00:55:41 : 33/80 | 12/68: 0.01682
2024-11-17 00:55:44 : 33/80 | 13/68: 0.01954
2024-11-17 00:55:46 : 33/80 | 14/68: 0.01307
2024-11-17 00:55:48 : 33/80 | 15/68: 0.01273
2024-11-17 00:55:50 : 33/80 | 16/68: 0.01079
2024-11-17 00:55:52 : 33/80 | 17/68: 0.02040
2024-11-17 00:55:54 : 33/80 | 18/68: 0.00913
2024-11-17 00:55:56 : 33/80 | 19/68: 0.01446
2024-11-17 00:55:58 : 33/80 | 20/68: 0.01378
2024-11-17 00:56:00 : 33/80 | 21/68: 0.00952
2024-11-17 00:56:02 : 33/80 | 22/68: 0.01566
2024-11-17 00:56:04 : 33/80 | 23/68: 0.01491
2024-11-17 00:56:06 : 33/80 | 24/68: 0.01522
2024-11-17 00:56:08 : 33/80 | 25/68: 0.01502
2024-11-17 00:56:10 : 33/80 | 26/68: 0.00913
2024-11-17 00:56:12 : 33/80 | 27/68: 0.01113
2024-11-17 00:56:14 : 33/80 | 28/68: 0.01959
2024-11-17 00:56:16 : 33/80 | 29/68: 0.01223
2024-11-17 00:56:18 : 33/80 | 30/68: 0.01413
2024-11-17 00:56:20 : 33/80 | 31/68: 0.00862
2024-11-17 00:56:22 : 33/80 | 32/68: 0.01190
2024-11-17 00:56:24 : 33/80 | 33/68: 0.01041
2024-11-17 00:56:26 : 33/80 | 34/68: 0.02180
2024-11-17 00:56:28 : 33/80 | 35/68: 0.02299
2024-11-17 00:56:30 : 33/80 | 36/68: 0.00914
2024-11-17 00:56:32 : 33/80 | 37/68: 0.01187
2024-11-17 00:56:34 : 33/80 | 38/68: 0.00881
2024-11-17 00:56:36 : 33/80 | 39/68: 0.02836
2024-11-17 00:56:39 : 33/80 | 40/68: 0.01078
2024-11-17 00:56:41 : 33/80 | 41/68: 0.01053
2024-11-17 00:56:43 : 33/80 | 42/68: 0.00906
2024-11-17 00:56:45 : 33/80 | 43/68: 0.01668
2024-11-17 00:56:47 : 33/80 | 44/68: 0.00715
2024-11-17 00:56:49 : 33/80 | 45/68: 0.00795
2024-11-17 00:56:51 : 33/80 | 46/68: 0.00631
2024-11-17 00:56:53 : 33/80 | 47/68: 0.00854
2024-11-17 00:56:55 : 33/80 | 48/68: 0.00710
2024-11-17 00:56:58 : 33/80 | 49/68: 0.01072
2024-11-17 00:57:00 : 33/80 | 50/68: 0.01128
2024-11-17 00:57:02 : 33/80 | 51/68: 0.01335
2024-11-17 00:57:04 : 33/80 | 52/68: 0.00729
2024-11-17 00:57:06 : 33/80 | 53/68: 0.01306
2024-11-17 00:57:08 : 33/80 | 54/68: 0.01277
2024-11-17 00:57:10 : 33/80 | 55/68: 0.01107
2024-11-17 00:57:12 : 33/80 | 56/68: 0.01230
2024-11-17 00:57:15 : 33/80 | 57/68: 0.02309
2024-11-17 00:57:17 : 33/80 | 58/68: 0.00686
2024-11-17 00:57:19 : 33/80 | 59/68: 0.00835
2024-11-17 00:57:21 : 33/80 | 60/68: 0.01001
2024-11-17 00:57:23 : 33/80 | 61/68: 0.01371
2024-11-17 00:57:25 : 33/80 | 62/68: 0.01488
2024-11-17 00:57:28 : 33/80 | 63/68: 0.00956
2024-11-17 00:57:30 : 33/80 | 64/68: 0.01429
2024-11-17 00:57:32 : 33/80 | 65/68: 0.00388
2024-11-17 00:57:34 : 33/80 | 66/68: 0.01634
2024-11-17 00:57:36 : 33/80 | 67/68: 0.01416
2024-11-17 00:58:20 : 33: Evaluation loss: 0.52053 | Pearson: 0.77200 | QWK:  0.74200
2024-11-17 00:58:22 : 34/80 | 0/68: 0.00947
2024-11-17 00:58:24 : 34/80 | 1/68: 0.01734
2024-11-17 00:58:26 : 34/80 | 2/68: 0.01899
2024-11-17 00:58:28 : 34/80 | 3/68: 0.02479
2024-11-17 00:58:30 : 34/80 | 4/68: 0.02991
2024-11-17 00:58:32 : 34/80 | 5/68: 0.01611
2024-11-17 00:58:35 : 34/80 | 6/68: 0.02120
2024-11-17 00:58:37 : 34/80 | 7/68: 0.01682
2024-11-17 00:58:39 : 34/80 | 8/68: 0.02426
2024-11-17 00:58:41 : 34/80 | 9/68: 0.01312
2024-11-17 00:58:43 : 34/80 | 10/68: 0.01271
2024-11-17 00:58:45 : 34/80 | 11/68: 0.02366
2024-11-17 00:58:47 : 34/80 | 12/68: 0.01124
2024-11-17 00:58:49 : 34/80 | 13/68: 0.01229
2024-11-17 00:58:51 : 34/80 | 14/68: 0.01269
2024-11-17 00:58:53 : 34/80 | 15/68: 0.00876
2024-11-17 00:58:55 : 34/80 | 16/68: 0.02477
2024-11-17 00:58:57 : 34/80 | 17/68: 0.01787
2024-11-17 00:58:59 : 34/80 | 18/68: 0.01142
2024-11-17 00:59:01 : 34/80 | 19/68: 0.01738
2024-11-17 00:59:03 : 34/80 | 20/68: 0.00718
2024-11-17 00:59:05 : 34/80 | 21/68: 0.01158
2024-11-17 00:59:07 : 34/80 | 22/68: 0.01326
2024-11-17 00:59:09 : 34/80 | 23/68: 0.00998
2024-11-17 00:59:11 : 34/80 | 24/68: 0.00901
2024-11-17 00:59:13 : 34/80 | 25/68: 0.01293
2024-11-17 00:59:15 : 34/80 | 26/68: 0.00928
2024-11-17 00:59:17 : 34/80 | 27/68: 0.01876
2024-11-17 00:59:19 : 34/80 | 28/68: 0.00572
2024-11-17 00:59:22 : 34/80 | 29/68: 0.02471
2024-11-17 00:59:24 : 34/80 | 30/68: 0.01711
2024-11-17 00:59:26 : 34/80 | 31/68: 0.01651
2024-11-17 00:59:28 : 34/80 | 32/68: 0.00992
2024-11-17 00:59:30 : 34/80 | 33/68: 0.01345
2024-11-17 00:59:32 : 34/80 | 34/68: 0.01415
2024-11-17 00:59:34 : 34/80 | 35/68: 0.02463
2024-11-17 00:59:36 : 34/80 | 36/68: 0.01143
2024-11-17 00:59:38 : 34/80 | 37/68: 0.01854
2024-11-17 00:59:40 : 34/80 | 38/68: 0.01005
2024-11-17 00:59:42 : 34/80 | 39/68: 0.00990
2024-11-17 00:59:44 : 34/80 | 40/68: 0.01136
2024-11-17 00:59:46 : 34/80 | 41/68: 0.01818
2024-11-17 00:59:48 : 34/80 | 42/68: 0.02276
2024-11-17 00:59:51 : 34/80 | 43/68: 0.00744
2024-11-17 00:59:53 : 34/80 | 44/68: 0.01411
2024-11-17 00:59:55 : 34/80 | 45/68: 0.01350
2024-11-17 00:59:57 : 34/80 | 46/68: 0.01797
2024-11-17 00:59:59 : 34/80 | 47/68: 0.01672
2024-11-17 01:00:01 : 34/80 | 48/68: 0.01194
2024-11-17 01:00:03 : 34/80 | 49/68: 0.00873
2024-11-17 01:00:05 : 34/80 | 50/68: 0.02064
2024-11-17 01:00:07 : 34/80 | 51/68: 0.02418
2024-11-17 01:00:10 : 34/80 | 52/68: 0.02405
2024-11-17 01:00:12 : 34/80 | 53/68: 0.02307
2024-11-17 01:00:14 : 34/80 | 54/68: 0.00538
2024-11-17 01:00:16 : 34/80 | 55/68: 0.01755
2024-11-17 01:00:18 : 34/80 | 56/68: 0.01414
2024-11-17 01:00:20 : 34/80 | 57/68: 0.00988
2024-11-17 01:00:22 : 34/80 | 58/68: 0.00854
2024-11-17 01:00:24 : 34/80 | 59/68: 0.02337
2024-11-17 01:00:27 : 34/80 | 60/68: 0.00665
2024-11-17 01:00:29 : 34/80 | 61/68: 0.00825
2024-11-17 01:00:31 : 34/80 | 62/68: 0.01177
2024-11-17 01:00:33 : 34/80 | 63/68: 0.01374
2024-11-17 01:00:35 : 34/80 | 64/68: 0.01599
2024-11-17 01:00:38 : 34/80 | 65/68: 0.01727
2024-11-17 01:00:40 : 34/80 | 66/68: 0.01064
2024-11-17 01:00:42 : 34/80 | 67/68: 0.02676
2024-11-17 01:01:26 : 34: Evaluation loss: 0.59232 | Pearson: 0.77700 | QWK:  0.75600
2024-11-17 01:01:28 : 35/80 | 0/68: 0.01442
2024-11-17 01:01:30 : 35/80 | 1/68: 0.02527
2024-11-17 01:01:32 : 35/80 | 2/68: 0.02278
2024-11-17 01:01:34 : 35/80 | 3/68: 0.00832
2024-11-17 01:01:36 : 35/80 | 4/68: 0.01780
2024-11-17 01:01:38 : 35/80 | 5/68: 0.01544
2024-11-17 01:01:40 : 35/80 | 6/68: 0.02744
2024-11-17 01:01:42 : 35/80 | 7/68: 0.01073
2024-11-17 01:01:45 : 35/80 | 8/68: 0.01155
2024-11-17 01:01:47 : 35/80 | 9/68: 0.00935
2024-11-17 01:01:49 : 35/80 | 10/68: 0.01999
2024-11-17 01:01:51 : 35/80 | 11/68: 0.01328
2024-11-17 01:01:53 : 35/80 | 12/68: 0.01170
2024-11-17 01:01:55 : 35/80 | 13/68: 0.01515
2024-11-17 01:01:57 : 35/80 | 14/68: 0.01448
2024-11-17 01:01:59 : 35/80 | 15/68: 0.01542
2024-11-17 01:02:01 : 35/80 | 16/68: 0.01181
2024-11-17 01:02:03 : 35/80 | 17/68: 0.01086
2024-11-17 01:02:05 : 35/80 | 18/68: 0.01005
2024-11-17 01:02:07 : 35/80 | 19/68: 0.01680
2024-11-17 01:02:09 : 35/80 | 20/68: 0.01237
2024-11-17 01:02:11 : 35/80 | 21/68: 0.00672
2024-11-17 01:02:13 : 35/80 | 22/68: 0.01224
2024-11-17 01:02:15 : 35/80 | 23/68: 0.00619
2024-11-17 01:02:17 : 35/80 | 24/68: 0.01255
2024-11-17 01:02:19 : 35/80 | 25/68: 0.01864
2024-11-17 01:02:21 : 35/80 | 26/68: 0.00644
2024-11-17 01:02:23 : 35/80 | 27/68: 0.01206
2024-11-17 01:02:25 : 35/80 | 28/68: 0.00979
2024-11-17 01:02:27 : 35/80 | 29/68: 0.01521
2024-11-17 01:02:29 : 35/80 | 30/68: 0.02048
2024-11-17 01:02:31 : 35/80 | 31/68: 0.00821
2024-11-17 01:02:33 : 35/80 | 32/68: 0.00538
2024-11-17 01:02:35 : 35/80 | 33/68: 0.01195
2024-11-17 01:02:37 : 35/80 | 34/68: 0.01579
2024-11-17 01:02:39 : 35/80 | 35/68: 0.01478
